pid,pid_s,coupleid,countyid14,gender,age,edu,han_race,hukou,kids,income,fincome_per,urban,marriage_sat,secon_sat,shw_sat,division,hwh,work_only,femma,c_childage_min,c_elderpres,c_elderage_min,c_elderage_max
6055,6054,12514,24,Female,34,Junior high school or below,han,1,1,0,19966.67,Rural,5,5,4,4,4,0,5,11,0,,
6054,6055,12514,24,Male,34,Junior high school or below,han,1,1,0,19966.67,Rural,5,5,5,5,1,0,5,11,0,,
12327,2185,12522,93,Male,25,Junior high school or below,han,1,0,0,40050,Urban,5,4,3,3,0,0,2,5,0,,
2185,12327,12522,93,Female,25,Junior high school or below,.,1,0,0,40050,Urban,3,3,3,3,2,0,3,5,0,,
12332,12333,12530,268,Male,47,Junior high school or below,han,1,1,0,6502.5,Rural,5,4,5,3,5,0,1,24,,,
12333,12332,12530,268,Female,46,Junior high school or below,han,1,1,0,6502.5,Rural,3,4,5,4,8,0,4,24,,,
7703,12334,12531,47,Female,31,Junior high school or below,han,1,2,0,2000,Urban,5,5,5,5,2,0,5,5,1,90,90
12334,7703,12531,47,Male,49,Junior high school or below,han,1,2,0,2000,Urban,5,3,5,5,1,0,5,5,1,90,90
3752,12336,12533,27,Female,27,Senior high school/secondary school/tec,han,0,2,0,,Rural,,,,,14,0,,2,0,,
12336,3752,12533,27,Male,27,Junior high school or below,han,0,2,0,,Rural,,,,,0,0,,2,0,,
7491,7492,12534,141,Male,33,Junior high school or below,han,1,2,0,8900,Urban,5,5,5,5,0,0,1,0,0,,
7492,7491,12534,141,Female,33,Junior high school or below,han,1,2,0,8900,Urban,,,,,,0,,0,0,,
2349,2350,12535,107,Male,47,Junior high school or below,han,1,1,0,56400,Urban,5,5,5,3,1,0,4,27,0,,
2350,2349,12535,107,Female,38,Senior high school/secondary school/tec,han,1,1,0,56400,Urban,4,4,3,2,5,0,2,27,0,,
10936,12337,12538,76,Female,26,Junior high school or below,.,1,1,0,10000,Rural,5,5,5,3,2,0,3,4,0,,
12337,10936,12538,76,Male,28,3-year college,han,1,1,0,10000,Rural,5,5,5,4,2,0,3,4,0,,
12338,9528,12539,170,Male,30,Senior high school/secondary school/tec,han,1,1,0,200000,Urban,,,,,0,0,,3,1,62,62
9528,12338,12539,170,Female,27,4-year college/Bachelor's degree or above,.,0,1,0,200000,Urban,,,,,1,0,,3,1,62,62
12339,12078,12541,71,Male,27,3-year college,han,1,1,0,510,Rural,5,5,5,4,1,0,3,3,1,59,59
12078,12339,12541,71,Female,25,Junior high school or below,.,1,1,0,510,Rural,4,5,5,3,2,0,4,3,1,59,59
12340,6454,12542,125,Male,25,Junior high school or below,han,1,1,0,2032.6,Rural,4,4,4,3,3,0,3,2,1,50,50
6454,12340,12542,125,Female,26,Junior high school or below,han,1,1,0,2032.6,Rural,4,3,2,5,1,0,5,2,1,50,50
10339,10340,12546,289,Male,29,Junior high school or below,han,1,2,0,10000,Rural,5,5,5,5,0,0,5,4,0,,
10340,10339,12546,289,Female,27,Junior high school or below,han,1,2,0,10000,Urban,5,5,5,5,2,0,5,4,0,,
5157,12342,12547,123,Male,27,4-year college/Bachelor's degree or above,han,0,0,0,12500,Urban,4,4,5,5,1,0,4,,0,,
12342,5157,12547,123,Female,26,Junior high school or below,han,1,0,0,12500,Urban,4,5,4,3,0.5,0,5,,0,,
12343,7599,12550,211,Male,26,Senior high school/secondary school/tec,han,1,1,0,,Rural,4,5,5,5,0,0,3,4,0,,
7599,12343,12550,211,Female,25,Senior high school/secondary school/tec,.,1,1,0,,Rural,4,5,3,4,1.5,0,5,4,0,,
1781,12345,12553,92,Male,28,Junior high school or below,.,1,1,0,29000,Rural,4,5,5,5,0,0,5,,0,,
12345,1781,12553,92,Female,27,Junior high school or below,han,1,1,0,29000,Rural,5,5,5,5,1,0,1,,0,,
10354,10356,12556,192,Male,26,Junior high school or below,han,1,2,0,,Rural,,,,,1,0,,2,0,,
10356,10354,12556,192,Female,26,Junior high school or below,han,1,2,0,,Rural,,,,,3,0,,2,0,,
7380,12346,12558,207,Female,25,Junior high school or below,han,1,1,0,33333.33,Rural,,,,,2,0,,2,1,46,46
12346,7380,12558,207,Male,26,Senior high school/secondary school/tec,han,1,1,0,33333.33,Rural,,,,,0,0,,2,1,46,46
5539,12347,12560,4,Female,27,Junior high school or below,han,1,1,0,16540,Urban,4,4,2,4,1,0,3,2,1,51,51
12347,5539,12560,4,Male,25,Junior high school or below,han,1,1,0,16540,Urban,4,4,5,4,0.5,0,2,2,1,51,51
12350,2693,12563,244,Female,27,Junior high school or below,han,0,1,0,3333.333,Urban,5,5,2,3,1.5,0,3,4,0,,
2693,12350,12563,244,Male,31,3-year college,.,0,1,0,3333.333,Urban,5,5,4,4,0,0,5,4,0,,
10345,10346,12572,289,Male,38,Junior high school or below,han,1,2,0,12000,Rural,5,5,5,5,1,0,3,6,0,,
10346,10345,12572,289,Female,36,Junior high school or below,han,1,2,0,12000,Rural,3,3,2,5,8,0,5,6,0,,
6154,6151,12574,28,Female,34,Junior high school or below,han,1,2,0,175,Rural,5,5,5,3,1,0,5,10,0,,
6151,6154,12574,28,Male,35,Junior high school or below,han,1,2,0,175,Rural,5,5,5,5,10,0,5,10,0,,
648,649,12586,235,Male,36,Junior high school or below,han,1,2,0,,Urban,5,5,5,5,2,0,5,14,0,,
649,648,12586,235,Female,34,Senior high school/secondary school/tec,han,1,2,0,,Urban,5,5,2,5,4,0,4,14,0,,
3089,3088,12588,204,Female,41,Junior high school or below,.,,2,0,50000,Urban,,,,,3,0,,19,0,,
3088,3089,12588,204,Male,42,Junior high school or below,.,,2,0,50000,Urban,,,,,0,0,,19,0,,
17,16,31,227,Male,49,Senior high school/secondary school/tec,han,0,1,0,42000,Urban,3,3,4,4,0.5,1,2,26,0,,
16,17,31,227,Female,48,Junior high school or below,non-han,1,1,24000,42000,Urban,3,3,3,3,2,1,5,26,0,,
28,29,42,227,Male,49,Senior high school/secondary school/tec,han,0,1,0,26400,Urban,4,3,3,2,3,1,4,20,1,78,78
29,28,42,227,Female,46,Senior high school/secondary school/tec,han,0,1,1900,26400,Urban,4,4,5,3,0.5,1,4,20,1,78,78
96,97,144,290,Female,50,Senior high school/secondary school/tec,han,0,1,4000,106500,Urban,4,5,5,3,2,1,3,24,0,,
97,96,144,290,Male,49,3-year college,han,0,1,0,106500,Urban,5,5,5,5,1,1,3,24,0,,
99,98,145,290,Male,33,3-year college,han,0,1,0,26250,Urban,5,5,5,5,1,1,3,5,1,55,55
98,99,145,290,Female,31,4-year college/Bachelor's degree or above,han,0,1,40000,26250,Urban,4,4,3,3,2,1,3,5,1,55,55
111,110,157,290,Male,32,3-year college,han,0,1,0,50550,Urban,4,4,5,5,0,1,5,5,1,54,54
110,111,157,290,Female,31,Senior high school/secondary school/tec,han,0,1,28800,50550,Urban,5,5,2,1,2,1,3,5,1,54,54
121,120,168,290,Male,41,Senior high school/secondary school/tec,han,0,1,0,10466.67,Urban,5,5,5,4,0.5,1,3,15,0,,
120,121,168,290,Female,39,Senior high school/secondary school/tec,han,0,1,24000,10466.67,Urban,4,3,3,4,2,1,2,15,0,,
122,123,175,290,Male,32,Junior high school or below,han,1,1,0,10670,Rural,5,4,5,5,0,1,5,10,1,71,71
123,122,175,290,Female,32,Junior high school or below,han,1,1,32000,10670,Rural,3,4,3,1,2,1,2,10,1,71,71
124,125,179,290,Male,47,Junior high school or below,han,1,2,0,12615,Rural,5,5,5,5,3,1,5,7,1,79,79
125,124,179,290,Female,46,Junior high school or below,han,1,2,9000,12615,Rural,3,2,3,5,2,1,5,7,1,79,79
5607,167,229,4,Female,26,Junior high school or below,han,1,0,35000,20000,Rural,4,3,3,4,3,1,5,,0,,
167,5607,229,4,Male,27,Junior high school or below,han,1,0,0,20000,Rural,5,5,5,5,1,1,5,,0,,
193,192,266,230,Male,38,Junior high school or below,non-han,1,2,0,6666.667,Urban,5,5,5,5,0,1,3,4,1,66,66
192,193,266,230,Female,36,Junior high school or below,han,1,2,30000,6666.667,Urban,5,5,5,5,0,1,5,4,1,66,66
228,227,292,230,Female,41,Junior high school or below,non-han,1,1,15000,29026.67,Rural,4,3,4,3,2,1,3,14,0,,
227,228,292,230,Male,41,Senior high school/secondary school/tec,non-han,1,1,0,29026.67,Rural,5,5,5,5,0.5,1,3,14,0,,
255,254,316,230,Female,47,Junior high school or below,non-han,1,2,911,16878.33,Rural,4,4,3,4,4,1,3,19,1,70,70
254,255,316,230,Male,49,Junior high school or below,non-han,1,2,0,16878.33,Rural,4,3,3,5,2,1,2,19,1,70,70
310,309,366,213,Female,39,Junior high school or below,han,1,2,40000,7784,Urban,3,3,1,1,1,1,1,8,1,65,65
309,310,366,213,Male,39,Junior high school or below,han,1,2,0,7784,Urban,5,4,5,5,2,1,4,8,1,65,65
327,328,385,234,Female,43,Junior high school or below,han,0,3,24000,16800,Urban,5,5,4,1,3,1,3,6,0,,
328,327,385,234,Male,39,Senior high school/secondary school/tec,han,0,3,0,16800,Urban,5,4,5,4,0,1,2,6,0,,
343,345,400,234,Male,36,3-year college,han,1,1,0,18525,Urban,4,3,4,2,2,1,1,8,1,62,62
345,343,400,234,Female,34,Senior high school/secondary school/tec,han,0,1,12000,18525,Urban,4,5,3,3,2,1,1,8,1,62,62
346,344,401,234,Female,30,Junior high school or below,han,1,1,24000,18525,Urban,4,4,3,3,2,1,3,7,1,62,62
344,346,401,234,Male,33,Senior high school/secondary school/tec,han,0,1,0,18525,Urban,4,3,3,4,0.5,1,5,7,1,62,62
351,352,406,234,Female,48,Junior high school or below,han,0,1,12000,17000,Urban,5,5,3,3,0,1,1,26,0,,
352,351,406,234,Male,47,Junior high school or below,han,0,1,0,17000,Urban,5,4,3,5,0,1,4,26,0,,
406,407,464,232,Female,38,4-year college/Bachelor's degree or above,han,0,1,30000,21900,Urban,4,3,3,3,2,1,5,12,0,,
407,406,464,232,Male,38,Senior high school/secondary school/tec,han,1,1,0,21900,Urban,5,4,4,3,1,1,4,12,0,,
437,438,490,232,Male,33,Junior high school or below,han,1,2,0,5525,Urban,5,5,5,5,2,1,5,5,0,,
438,437,490,232,Female,35,Junior high school or below,han,1,2,20000,5525,Urban,5,1,1,2,1,1,2,5,0,,
444,443,494,232,Female,33,Junior high school or below,han,1,2,9000,4433.333,Urban,4,4,2,3,1,1,3,4,1,64,64
443,444,494,232,Male,34,Junior high school or below,han,1,2,0,4433.333,Urban,5,5,5,5,1,1,3,4,1,64,64
513,514,567,236,Male,37,Junior high school or below,han,1,1,0,10136.67,Rural,5,5,5,2,2,1,3,11,0,,
514,513,567,236,Female,36,Junior high school or below,han,1,1,18000,10136.67,Rural,,,,4,2,1,3,11,0,,
526,525,580,231,Female,36,Junior high school or below,han,1,1,27000,1080,Urban,3,3,1,5,1,1,5,10,1,63,63
525,526,580,231,Male,36,Senior high school/secondary school/tec,han,1,1,0,1080,Urban,3,3,4,3,1,1,3,10,1,63,63
532,531,586,231,Male,40,Junior high school or below,han,0,2,0,4548,Urban,4,5,5,4,1,1,4,9,1,65,65
531,532,586,231,Female,41,Senior high school/secondary school/tec,han,0,2,10000,4548,Urban,5,5,4,3,2,1,2,9,1,65,65
537,536,589,231,Male,43,Junior high school or below,han,1,2,0,5000,Urban,4,5,5,3,0,1,4,14,0,,
536,537,589,231,Female,44,Senior high school/secondary school/tec,han,1,2,15000,5000,Urban,4,4,4,1,5,1,1,14,0,,
572,573,619,231,Male,47,Junior high school or below,han,1,2,0,5350,Rural,5,5,5,5,8,1,1,22,0,,
573,572,619,231,Female,48,Junior high school or below,han,1,2,14000,5350,Rural,5,5,5,5,,1,3,22,0,,
622,623,662,232,Male,37,Junior high school or below,han,1,2,0,8425,Rural,5,5,5,3,1,1,2,7,0,,
623,622,662,232,Female,34,Junior high school or below,han,1,2,20000,8425,Rural,5,3,4,3,2,1,4,7,0,,
744,743,791,228,Female,28,3-year college,han,1,1,20000,9360,Urban,4,4,3,1,0,1,2,3,1,52,52
743,744,791,228,Male,28,Junior high school or below,han,1,1,0,9360,Urban,3,1,1,2,0,1,2,3,1,52,52
747,746,794,228,Male,47,Senior high school/secondary school/tec,han,1,2,0,15362.5,Urban,5,5,5,3,1,1,3,23,0,,
746,747,794,228,Female,50,Senior high school/secondary school/tec,han,1,2,19920,15362.5,Urban,4,4,3,2,2,1,4,23,0,,
757,756,802,233,Female,46,Junior high school or below,han,1,2,20000,15500,Urban,4,4,2,4,2,1,4,11,0,,
756,757,802,233,Male,49,Junior high school or below,han,1,2,0,15500,Urban,5,5,4,3,0,1,5,11,0,,
771,770,813,233,Female,43,4-year college/Bachelor's degree or above,non-han,1,2,44120,15198,Rural,4,3,5,5,2,1,3,10,1,77,77
770,771,813,233,Male,44,Senior high school/secondary school/tec,han,1,2,0,15198,Rural,5,5,5,5,1,1,5,10,1,77,77
812,813,869,228,Female,35,Junior high school or below,han,1,2,19800,5000,Rural,3,4,2,3,2,1,3,6,1,69,69
813,812,869,228,Male,36,Junior high school or below,han,1,2,0,5000,Rural,4,5,5,4,1,1,4,6,1,69,69
814,815,871,228,Female,36,Junior high school or below,han,1,2,15000,6000,Rural,5,5,3,5,0.3,1,4,8,1,75,75
815,814,871,228,Male,38,Junior high school or below,han,1,2,0,6000,Rural,5,3,2,5,0.5,1,4,8,1,75,75
817,816,872,228,Male,46,Junior high school or below,han,1,2,0,5000,Rural,5,5,5,3,0,1,1,26,0,,
816,817,872,228,Female,48,Junior high school or below,han,1,2,4000,5000,Rural,5,5,4,5,1,1,5,26,0,,
818,819,874,228,Male,28,Junior high school or below,han,1,2,0,3161.111,Rural,4,4,2,3,1,1,3,2,1,55,55
819,818,874,228,Female,27,Junior high school or below,han,1,2,20000,3161.111,Rural,5,4,3,2,1,1,4,2,1,55,55
827,828,880,228,Female,36,Junior high school or below,han,1,2,12000,12966.67,Rural,5,5,5,4,2,1,1,7,1,61,61
828,827,880,228,Male,36,Junior high school or below,han,1,2,0,12966.67,Rural,5,4,5,3,1,1,3,7,1,61,61
830,829,882,228,Female,42,Senior high school/secondary school/tec,han,1,1,16000,16690,Rural,5,5,5,3,3,1,1,20,1,77,77
829,830,882,228,Male,45,Junior high school or below,han,1,1,0,16690,Rural,5,4,5,3,1,1,3,20,1,77,77
837,835,886,228,Female,27,Junior high school or below,han,1,2,3000,15350,Urban,4,5,2,4,2,1,4,2,1,55,55
835,837,886,228,Male,27,Junior high school or below,han,1,2,0,15350,Urban,4,4,3,3,1,1,5,2,1,55,55
845,846,894,228,Male,28,Junior high school or below,han,1,2,0,11310,Rural,,,,,0.5,1,,3,1,51,51
846,845,894,228,Female,27,Junior high school or below,han,1,2,20000,11310,Rural,5,5,4,3,1,1,3,3,1,51,51
855,854,900,228,Female,44,Junior high school or below,han,1,2,35355,,Rural,5,5,4,5,0,1,5,11,1,64,64
854,855,900,228,Male,41,Junior high school or below,han,1,2,0,,Rural,5,5,5,5,0.5,1,3,11,1,64,64
865,864,907,228,Female,27,Senior high school/secondary school/tec,han,1,2,4000,10600,Rural,5,5,1,3,0.5,1,2,1,1,49,49
864,865,907,228,Male,27,Junior high school or below,han,1,2,0,10600,Rural,5,4,4,4,1,1,3,1,1,49,49
879,878,916,228,Male,45,Junior high school or below,han,1,2,0,7992.5,Rural,5,5,5,5,0,1,1,19,,,
878,879,916,228,Female,43,Junior high school or below,han,1,2,22500,7992.5,Rural,5,5,3,5,2.5,1,4,19,,,
893,894,926,228,Male,29,Junior high school or below,han,1,1,0,14262,Rural,4,1,4,4,1,1,1,6,1,56,56
894,893,926,228,Female,31,Junior high school or below,han,1,1,2000,14262,Rural,,,,,,1,,6,1,56,56
899,900,931,228,Male,34,Junior high school or below,han,1,2,0,11240.83,Rural,5,5,5,3,1,1,3,7,1,63,63
900,899,931,228,Female,32,Junior high school or below,han,1,2,45000,11240.83,Rural,1,3,2,3,1,1,3,7,1,63,63
923,924,971,276,Male,30,Junior high school or below,han,1,2,0,720,Rural,5,5,3,4,1,1,3,0,0,,
924,923,971,276,Female,27,Junior high school or below,han,1,2,2500,720,Rural,3,3,2,4,3,1,4,0,0,,
930,929,977,276,Female,31,Junior high school or below,han,1,2,10000,11920,Rural,5,5,4,4,2,1,4,4,1,54,54
929,930,977,276,Male,30,Senior high school/secondary school/tec,han,0,2,0,11920,Rural,4,4,5,4,1,1,4,4,1,54,54
931,932,978,276,Male,43,Junior high school or below,han,1,1,0,14213.33,Rural,5,5,4,3,3,1,3,20,0,,
932,931,978,276,Female,41,Junior high school or below,han,1,1,15000,14213.33,Rural,5,5,5,5,0,1,5,20,0,,
944,943,990,276,Female,31,4-year college/Bachelor's degree or above,han,0,1,40000,33240,Rural,4,3,4,3,3,1,1,2,1,60,60
943,944,990,276,Male,31,4-year college/Bachelor's degree or above,.,0,1,0,33240,Rural,4,5,4,2,1,1,1,2,1,60,60
973,974,1012,276,Male,25,Senior high school/secondary school/tec,.,1,1,0,7680,Rural,5,5,3,4,0,1,4,1,1,49,49
974,973,1012,276,Female,25,Senior high school/secondary school/tec,han,1,1,12000,7680,Rural,3,4,3,4,1,1,4,1,1,49,49
989,990,1022,276,Male,45,3-year college,han,1,2,0,13272.5,Rural,5,5,5,5,0,1,2,21,1,71,71
990,989,1022,276,Female,45,Junior high school or below,han,1,2,30000,13272.5,Rural,,,,,,1,,21,1,71,71
1003,1002,1033,276,Female,32,Junior high school or below,han,1,2,35355,8666.667,Rural,5,5,5,5,3,1,3,4,1,60,60
1002,1003,1033,276,Male,32,Junior high school or below,han,1,2,0,8666.667,Rural,5,3,5,5,0,1,4,4,1,60,60
1054,1055,1106,278,Male,38,Junior high school or below,han,1,2,0,37984,Rural,5,5,5,3,0,1,2,7,1,72,72
1055,1054,1106,278,Female,33,Junior high school or below,han,1,2,2000,37984,Rural,5,5,1,3,4,1,2,7,1,72,72
1072,1073,1116,278,Female,41,Junior high school or below,han,0,2,10000,14250,Rural,5,4,4,1,2,1,1,8,0,,
1073,1072,1116,278,Male,41,Junior high school or below,han,1,2,0,14250,Rural,5,4,4,5,0.5,1,4,8,0,,
1193,1194,1241,276,Male,47,Junior high school or below,han,1,1,0,24293.33,Rural,5,5,5,3,1,1,3,19,0,,
1194,1193,1241,276,Female,44,Junior high school or below,han,1,1,10000,24293.33,Rural,5,5,4,4,1,1,3,19,0,,
1276,1275,1335,283,Female,30,Senior high school/secondary school/tec,han,1,1,20000,1818.182,Rural,5,5,5,5,4,1,5,2,1,54,54
1275,1276,1335,283,Male,30,Junior high school or below,han,0,1,0,1818.182,Rural,5,1,1,5,0,1,5,2,1,54,54
1319,1318,1387,281,Female,27,Junior high school or below,han,1,2,6000,4750,Rural,5,5,5,5,2,1,5,2,0,,
1318,1319,1387,281,Male,27,Junior high school or below,han,1,2,0,4750,Rural,5,5,5,5,2,1,5,2,0,,
1331,1330,1398,278,Female,46,Junior high school or below,han,1,2,10000,15293.33,Rural,,,,,,1,,23,,,
1330,1331,1398,278,Male,49,Junior high school or below,han,1,2,0,15293.33,Rural,5,5,3,5,2,1,3,23,,,
1338,1339,1407,278,Male,48,3-year college,han,0,2,0,12350,Rural,5,5,5,4,1,1,2,19,1,72,72
1339,1338,1407,278,Female,43,Junior high school or below,han,1,2,24000,12350,Rural,,,,,,1,,19,1,72,72
1357,1358,1425,281,Male,41,3-year college,han,0,1,0,16666.67,Urban,5,5,5,2,0.5,1,3,17,0,,
1358,1357,1425,281,Female,39,Senior high school/secondary school/tec,han,0,1,33600,16666.67,Urban,5,4,4,3,2,1,5,17,0,,
1360,1359,1427,283,Female,35,Junior high school or below,han,0,3,50000,8000,Urban,5,5,5,4,3,1,1,7,0,,
1359,1360,1427,283,Male,38,Senior high school/secondary school/tec,han,1,3,0,8000,Urban,5,4,3,3,4,1,3,7,0,,
1415,1416,1484,279,Male,28,Junior high school or below,han,1,1,0,6160,Urban,5,5,4,5,2,1,5,7,1,68,68
1416,1415,1484,279,Female,25,Junior high school or below,han,1,1,14400,6160,Urban,3,2,2,4,0,1,3,7,1,68,68
1444,1443,1508,279,Female,29,Senior high school/secondary school/tec,han,1,1,12000,5744,Rural,5,4,4,4,1,1,3,5,1,56,56
1443,1444,1508,279,Male,33,Senior high school/secondary school/tec,han,0,1,0,5744,Urban,5,5,5,2,0,1,2,5,1,56,56
1449,3004,1528,52,Male,30,3-year college,han,1,1,0,,Urban,5,5,5,4,1,1,3,2,0,,
3004,1449,1528,52,Female,26,3-year college,han,1,1,72400,,Urban,5,5,5,3,2,1,4,2,0,,
10963,10964,1564,186,Male,36,Senior high school/secondary school/tec,han,1,1,0,44000,Urban,,,,,0.5,1,,9,0,,
10964,10963,1564,186,Female,33,Junior high school or below,han,1,1,22000,44000,Urban,,,,,1,1,,9,0,,
12153,1464,1567,64,Male,31,4-year college/Bachelor's degree or above,.,0,1,0,55000,Urban,5,5,5,3,0.5,1,1,0,0,,
1464,12153,1567,64,Female,26,Senior high school/secondary school/tec,han,0,1,10000,55000,Urban,5,5,3,5,2,1,5,0,0,,
1473,3796,1587,27,Male,26,Junior high school or below,han,1,0,0,36666.67,Urban,5,5,5,5,0,1,4,1,0,,
3796,1473,1587,27,Female,26,3-year college,han,1,0,36000,36666.67,Urban,5,5,2,3,1.5,1,3,1,0,,
3882,3881,1588,3,Female,43,Junior high school or below,han,1,1,25000,18333.33,Urban,3,3,3,5,1,1,3,21,0,,
3881,3882,1588,3,Male,43,Junior high school or below,han,1,1,0,18333.33,Rural,5,5,5,2,2,1,2,21,0,,
6724,1481,1598,7,Female,25,Senior high school/secondary school/tec,.,0,0,30000,7500,Urban,5,5,5,3,0.5,1,3,,0,,
1481,6724,1598,7,Male,31,Senior high school/secondary school/tec,han,0,0,0,7500,Urban,5,5,5,3,0.5,1,3,,0,,
2161,2160,1638,99,Female,36,Junior high school or below,han,1,1,30000,17333.33,Rural,4,4,5,5,2,1,2,14,0,,
2160,2161,1638,99,Male,39,Junior high school or below,han,1,1,0,17333.33,Rural,2,3,4,1,1,1,2,14,0,,
6670,6671,1661,307,Female,50,Junior high school or below,han,1,3,12000,6000,Urban,5,2,4,5,1,1,5,23,0,,
6671,6670,1661,307,Male,50,Senior high school/secondary school/tec,han,1,3,0,6000,Urban,,,,,,1,,23,0,,
12098,12097,1687,71,Female,46,4-year college/Bachelor's degree or above,han,1,3,6400,6200,Rural,5,5,5,5,4,1,5,13,0,,
12097,12098,1687,71,Male,46,Junior high school or below,han,1,3,0,6200,Urban,1,3,3,4,3,1,3,13,0,,
1515,1514,1730,88,Female,36,Junior high school or below,non-han,1,1,14400,33333.33,Urban,5,1,3,1,1,1,1,8,0,,
1514,1515,1730,88,Male,38,Senior high school/secondary school/tec,han,0,1,0,33333.33,Urban,5,5,5,4,0.5,1,3,8,0,,
1593,1592,1835,99,Female,35,Junior high school or below,han,1,1,28500,20766.67,Urban,4,4,3,5,1,1,4,12,0,,
1592,1593,1835,99,Male,36,Senior high school/secondary school/tec,han,1,1,0,20766.67,Urban,5,4,4,5,1,1,4,12,0,,
1595,1594,1836,99,Female,39,Junior high school or below,han,1,2,22000,12850,Urban,4,5,3,5,1,1,3,12,0,,
1594,1595,1836,99,Male,41,Junior high school or below,han,0,2,0,12850,Urban,5,5,5,3,0.5,1,3,12,0,,
1631,1630,1884,83,Male,45,Senior high school/secondary school/tec,han,0,1,0,6666.667,Urban,5,4,3,3,0.5,1,3,16,0,,
1630,1631,1884,83,Female,41,Senior high school/secondary school/tec,han,0,1,15000,6666.667,Urban,4,4,4,3,1,1,3,16,0,,
1634,1635,1890,91,Male,33,3-year college,non-han,0,1,0,20000,Urban,,,,,1,1,,4,0,,
1635,1634,1890,91,Female,32,3-year college,han,0,1,20000,20000,Urban,5,1,5,1,1,1,1,4,0,,
1637,1636,1891,91,Female,38,Junior high school or below,han,0,1,1200,10000,Urban,5,5,5,1,2,1,1,9,0,,
1636,1637,1891,91,Male,43,Junior high school or below,han,0,1,0,10000,Urban,5,5,5,1,2,1,1,9,0,,
1641,1640,1893,91,Female,36,Junior high school or below,han,0,1,30000,10000,Urban,5,5,5,5,2,1,1,9,0,,
1640,1641,1893,91,Male,41,Junior high school or below,han,1,1,0,10000,Urban,5,5,5,5,1,1,1,9,0,,
1650,1651,1902,91,Female,46,Junior high school or below,han,1,1,900,24283.33,Rural,4,4,3,5,1,1,4,19,0,,
1651,1650,1902,91,Male,45,Junior high school or below,han,1,1,0,24283.33,Rural,5,5,5,5,2,1,5,19,0,,
1652,1653,1907,91,Male,37,Junior high school or below,han,1,1,0,7580,Rural,5,5,5,3,0,1,3,12,1,62,62
1653,1652,1907,91,Female,34,Junior high school or below,han,1,1,12000,7580,Rural,5,5,5,5,1,1,1,12,1,62,62
1663,1664,1920,91,Male,38,Junior high school or below,non-han,1,1,0,15520,Rural,5,5,5,5,1,1,3,14,0,,
1664,1663,1920,91,Female,37,Junior high school or below,han,1,1,20000,15520,Rural,3,3,3,3,1,1,1,14,0,,
1689,1688,1949,91,Male,45,Senior high school/secondary school/tec,han,0,1,0,13666.67,Urban,1,1,5,5,0.5,1,5,20,0,,
1688,1689,1949,91,Female,44,Senior high school/secondary school/tec,non-han,0,1,1500,13666.67,Urban,5,4,4,3,0.5,1,4,20,0,,
1700,1701,1969,86,Male,40,Senior high school/secondary school/tec,han,0,1,0,16666.67,Urban,5,5,5,3,0,1,3,15,0,,
1701,1700,1969,86,Female,38,Senior high school/secondary school/tec,han,0,1,24000,16666.67,Urban,5,5,2,5,2,1,5,15,0,,
